id,continent
48357,Antarctica
44862,Antarctica
54942,Australia
2210,Antarctica
1701,Antarctica
21802,Antarctica
49508,South America
9361,Antarctica
8399,Antarctica
5329,Europe
27991,Antarctica
23256,Asia
40181,Africa
52188,Africa
38318,Africa
13438,Antarctica
52327,Africa
6959,Asia
29233,Antarctica
5217,Australia
34553,Asia
19352,Antarctica
7172,Asia
16644,North America
7980,Antarctica
22695,North America
49969,Antarctica
7305,Asia
16148,Antarctica
20535,Antarctica
16380,Antarctica
49404,Africa
9207,Antarctica
6412,Africa
50027,Antarctica
19134,Antarctica
25875,Antarctica
49265,Africa
18601,Antarctica
30740,Asia
14120,Antarctica
15333,Antarctica
19069,Antarctica
56901,Africa
49248,Africa
19244,Antarctica
22438,Antarctica
21066,Antarctica
9710,Antarctica
46819,Antarctica
7560,Asia
1447,Antarctica
53353,Africa
12319,North America
23832,Africa
23879,Asia
11124,Antarctica
45571,Africa
18506,Antarctica
1493,Antarctica
20292,Antarctica
53369,Africa
28081,Antarctica
10576,Antarctica
49597,Africa
15902,Antarctica
24599,Antarctica
5505,North America
7603,Asia
8289,Antarctica
52026,Africa
55143,Africa
13462,Antarctica
52649,Australia
26590,Antarctica
17936,Asia
3831,Antarctica
38484,Africa
40142,Africa
29472,Antarctica
50396,Antarctica
24211,North America
50352,Antarctica
56738,Africa
10150,Australia
21042,Antarctica
14315,Antarctica
25923,Antarctica
15818,Antarctica
10896,Antarctica
13489,Antarctica
6610,Antarctica
25745,Antarctica
51211,Africa
48559,Asia
6666,Antarctica
25995,Antarctica
9532,Antarctica
50758,Africa
15521,Antarctica
51222,Africa
27282,Antarctica
21194,Antarctica
46861,Antarctica
7096,Asia
51780,Africa
54501,South America
57088,Africa
20621,Antarctica
8389,Antarctica
1835,Antarctica
49067,Africa
38121,Africa
30637,Antarctica
22541,North America
24458,Antarctica
38372,Africa
15904,Antarctica
9614,Antarctica
25438,Antarctica
26188,Antarctica
20810,Antarctica
3690,Antarctica
56914,Africa
4079,Antarctica
18251,Antarctica
56983,Africa
20882,Antarctica
1155,Antarctica
24379,Antarctica
51606,Asia
15947,Antarctica
26361,Antarctica
9340,Antarctica
37781,Africa
28702,Antarctica
10149,Australia
54057,Africa
39823,Africa
40213,Africa
18928,Antarctica
6975,Asia
7631,Asia
6679,Antarctica
5350,North America
29137,Antarctica
38975,Africa
29128,Antarctica
6409,Africa
15650,Antarctica
54169,Africa
48125,Antarctica
17043,Africa
1379,Antarctica
51698,Asia
10015,North America
55319,Africa
52376,South America
11252,Antarctica
23773,North America
20316,Antarctica
50546,Antarctica
17055,Africa
51248,Africa
55616,Africa
51977,Asia
8935,Antarctica
16052,Antarctica
11047,Antarctica
13076,Antarctica
22730,North America
55215,Africa
26391,Antarctica
55126,Africa
29126,Antarctica
8972,Antarctica
20968,Antarctica
9770,Antarctica
39998,Africa
22064,Antarctica
14404,Antarctica
9182,Antarctica
27856,Antarctica
1328,Antarctica
148,Africa
12108,Asia
28388,Antarctica
22762,North America
48003,Antarctica
48188,Antarctica
55885,Africa
16198,Antarctica
18014,North America
21969,Antarctica
6372,Africa
29895,Antarctica
45843,Asia
18830,North America
49705,Africa
13494,Antarctica
53913,Africa
8736,Antarctica
4138,Antarctica
3443,Antarctica
4290,Antarctica
30647,Antarctica
5875,Africa
49575,Africa
24712,Antarctica
8963,Antarctica
7812,North America
12324,Europe
26906,Antarctica
9598,Antarctica
40126,Africa
3944,Antarctica
17805,Africa
26784,Antarctica
9476,Antarctica
10141,Australia
51147,Africa
40695,Africa
21687,Antarctica
24663,Antarctica
6918,Asia
47252,Africa
26973,Antarctica
8524,Antarctica
33108,Africa
127,Africa
24570,Antarctica
23829,Africa
22601,North America
49730,Antarctica
13591,Antarctica
48443,Antarctica
12646,Antarctica
796,Antarctica
18759,Antarctica
49013,Africa
2231,Antarctica
21112,Antarctica
30037,Antarctica
26611,Antarctica
52050,Africa
13204,Antarctica
8283,Antarctica
49401,Africa
52092,South America
20105,Antarctica
23952,Antarctica
26615,Antarctica
8631,Antarctica
30497,North America
16378,Antarctica
26992,Antarctica
26970,Antarctica
14115,Antarctica
4084,Antarctica
11433,South America
36,Africa
47947,Antarctica
51649,Asia
14640,Antarctica
17002,Australia
55755,Africa
6185,Africa
6703,Asia
11306,Antarctica
21519,Antarctica
53461,Africa
10055,Africa
28055,Antarctica
189,Africa
14200,Antarctica
48915,Africa
25226,Antarctica
12111,Asia
13175,Antarctica
23210,Asia
8070,Antarctica
26149,Antarctica
54046,Africa
22055,Antarctica
22132,Antarctica
50543,Antarctica
27857,Antarctica
54307,Africa
13329,Antarctica
23757,North America
13496,Antarctica
25047,Antarctica
52214,Africa
52244,Africa
45830,Asia
21589,Antarctica
30124,Antarctica
22287,Antarctica
24561,Antarctica
47360,North America
8881,Antarctica
14634,Antarctica
27218,Antarctica
53150,Africa
45862,Asia
29455,Antarctica
22110,Antarctica
13337,Antarctica
38595,Africa
16795,Antarctica
54247,Africa
48551,Asia
29888,Antarctica
30338,Antarctica
1710,Antarctica
22665,North America
2326,North America
1088,Antarctica
15605,Antarctica
10890,Antarctica
11139,Antarctica
55104,Africa
9010,Antarctica
10105,North America
28699,Antarctica
57252,Africa
46662,Antarctica
7604,Asia
52229,Africa
9960,Antarctica
12510,Antarctica
546,Antarctica
14727,North America
48536,Asia
33124,Africa
20,Africa
23313,Asia
1846,Antarctica
26209,Antarctica
21198,Antarctica
25670,Antarctica
56310,Africa
11853,North America
51490,Africa
10304,Antarctica
16058,Antarctica
5621,Africa
13860,Antarctica
22049,Antarctica
21667,Antarctica
51136,Africa
56834,Africa
4614,Antarctica
24078,North America
54229,Africa
13928,Antarctica
27338,Antarctica
52382,South America
3332,Antarctica
28286,Antarctica
46534,Antarctica
49567,Africa
12166,Asia
15962,Antarctica
54272,Africa
29331,Antarctica
55344,Africa
3894,Antarctica
9526,Antarctica
23277,Asia
26383,Antarctica
48149,Antarctica
28409,Antarctica
17010,North America
23735,North America
56600,South America
22286,Antarctica
20049,Antarctica
12665,Antarctica
28410,Antarctica
53609,Africa
50821,Africa
57391,Antarctica
53795,Asia
3510,Antarctica
49064,Africa
3954,Antarctica
6970,Asia
29714,Antarctica
7781,Africa
17815,Africa
28385,Antarctica
11343,Antarctica
14148,Antarctica
2225,Antarctica
55898,Africa
46577,Antarctica
13676,Antarctica
54330,Africa
45955,Asia
4304,Antarctica
14745,North America
18476,Antarctica
51210,Africa
49461,Africa
10437,Antarctica
25675,Antarctica
35546,Asia
3854,Antarctica
28768,Antarctica
16587,Antarctica
26358,Antarctica
20609,Antarctica
13173,Antarctica
13684,Antarctica
7718,Asia
7848,Antarctica
16156,Antarctica
55258,Africa
6612,Antarctica
10955,North America
735,Antarctica
39353,Africa
15360,Antarctica
15696,Antarctica
5242,Australia
8416,Antarctica
48644,Asia
10914,Asia
24406,Antarctica
14128,Antarctica
19097,Antarctica
3881,Antarctica
51840,Africa
53525,Africa
16792,Antarctica
21396,Antarctica
26552,Antarctica
960,Antarctica
21540,Antarctica
4069,Antarctica
39526,Africa
49715,Asia
13201,Antarctica
49788,Antarctica
16111,Antarctica
16285,Antarctica
2198,Antarctica
50331,Antarctica
15322,Antarctica
28848,Antarctica
3539,Antarctica
52915,Africa
5805,Africa
38454,Africa
40113,Africa
4774,Antarctica
28630,Antarctica
26443,Antarctica
29894,Antarctica
7176,Asia
50386,Antarctica
35563,Asia
49979,Antarctica
2776,Antarctica
39889,Africa
5015,South America
51886,Asia
8067,Antarctica
16870,Australia
3331,Antarctica
40612,Africa
15534,Antarctica
46527,Antarctica
39351,Africa
13349,Antarctica
26009,Antarctica
48580,Asia
7822,North America
14071,Antarctica
25166,Antarctica
50670,Asia
5381,North America
6994,Asia
21485,Antarctica
6164,Africa
239,Africa
54250,Africa
27924,Antarctica
51560,Asia
30203,Antarctica
9531,Antarctica
5294,Australia
950,Antarctica
45833,Asia
20447,Antarctica
13093,Antarctica
24736,Antarctica
46694,Antarctica
257,Africa
7134,Asia
8318,Antarctica
26515,Antarctica
50327,Antarctica
47237,Africa
24714,Antarctica
16922,
52576,Africa
22546,North America
39727,Africa
24792,Africa
55472,Asia
1362,Antarctica
5694,Africa
74,Africa
50278,Antarctica
7543,Asia
19744,Antarctica
9976,Antarctica
26866,Antarctica
25990,Antarctica
16374,Antarctica
23156,North America
21655,Antarctica
5995,Africa
20390,Antarctica
49627,Africa
14069,Antarctica
23440,Asia
13110,Antarctica
19700,Antarctica
54886,Africa
23524,North America
10234,Antarctica
50233,Antarctica
17046,Africa
26598,Antarctica
28487,Antarctica
55915,Africa
8688,Antarctica
16055,Antarctica
825,Antarctica
30395,Europe
46926,Antarctica
20623,Antarctica
1032,Antarctica
13652,Antarctica
2536,Antarctica
14426,Antarctica
12152,Asia
14349,Antarctica
24297,Antarctica
14083,Antarctica
22183,Antarctica
23326,Asia
23859,Africa
54492,Asia
29993,Antarctica
56992,Africa
51681,Asia
54290,Africa
2064,Antarctica
10107,North America
33554,Africa
696,Antarctica
123,Africa
40399,Africa
14527,Antarctica
21562,Antarctica
54167,Africa
12072,Asia
15400,Africa
54974,Africa
15279,Antarctica
14932,Antarctica
54316,Africa
21300,Antarctica
55162,Africa
28256,Antarctica
55518,Asia
40350,Africa
20163,Antarctica
13805,Antarctica
15837,Antarctica
22797,North America
24935,Africa
11921,North America
51882,Asia
20567,Antarctica
16153,Antarctica
54617,South America
54105,Africa
28451,Antarctica
12832,Antarctica
55916,Africa
39751,Africa
30640,Antarctica
23404,Asia
20817,Antarctica
9316,Antarctica
25064,Antarctica
34030,Asia
4285,Antarctica
54421,Africa
6309,Africa
56708,South America
40568,Africa
20675,Antarctica
11968,Australia
56956,Africa
25703,Antarctica
50867,Africa
21520,Antarctica
50114,Antarctica
51256,Africa
51579,North America
8987,Antarctica
5946,Africa
21016,Antarctica
7755,Africa
10361,Antarctica
19989,Antarctica
26635,Antarctica
53055,Africa
8338,Antarctica
12556,Antarctica
54453,South America
54411,Africa
7870,Antarctica
44825,Europe
38218,Africa
10026,Africa
29562,Antarctica
29054,Antarctica
9417,Antarctica
51675,Asia
13685,Antarctica
9705,Antarctica
28478,Antarctica
26540,Antarctica
17977,Australia
55317,Africa
34026,Asia
23222,Asia
54967,Africa
6432,Africa
56946,Africa
6342,Africa
15247,Antarctica
56536,Africa
15842,Antarctica
54212,Africa
39608,Africa
22670,North America
34510,Asia
39039,Africa
33572,Africa
6368,Africa
10185,Antarctica
48314,Antarctica
16874,Asia
7199,Asia
5222,Australia
29922,Antarctica
24728,Antarctica
19992,Antarctica
5675,Africa
18734,Antarctica
3752,Antarctica
24656,Antarctica
30922,Africa
23114,Europe
51493,Africa
53489,Europe
27049,Antarctica
5650,Africa
7623,Asia
20078,Antarctica
53514,Africa
38932,Africa
50819,Africa
26812,Antarctica
9379,Antarctica
23992,Africa
21291,Antarctica
23394,Asia
57349,Africa
46679,Antarctica
29706,Antarctica
3739,Antarctica
49588,Africa
34052,Asia
4352,Antarctica
52944,Australia
17064,Africa
5472,North America
40437,Africa
49901,Antarctica
8138,Antarctica
22587,South America
27004,Antarctica
8401,Antarctica
4178,Antarctica
11363,Antarctica
6105,Africa
7389,Asia
9412,Antarctica
33526,Africa
55897,Africa
18946,Antarctica
25961,Antarctica
26161,Antarctica
47886,Antarctica
24278,North America
28996,Antarctica
54951,Africa
14391,Antarctica
24137,North America
50533,Antarctica
4481,Antarctica
5611,Africa
54116,Africa
17786,Africa
27133,Antarctica
21991,Antarctica
26987,Antarctica
9697,Antarctica
24054,North America
8441,Antarctica
30747,North America
24543,Antarctica
49776,Antarctica
51311,Africa
53983,Africa
57329,South America
8548,Antarctica
4394,Antarctica
14624,Antarctica
54594,Africa
30756,Africa
8275,Antarctica
14429,Antarctica
53300,Africa
38580,Africa
6127,Africa
8249,Antarctica
5620,Africa
9113,Antarctica
56769,Africa
14466,Antarctica
33606,Africa
18354,Antarctica
22653,Africa
22169,Antarctica
9662,Antarctica
46788,Antarctica
27065,Antarctica
50290,Antarctica
55400,Australia
608,Antarctica
468,Asia
38364,Africa
7403,Asia
56269,Africa
51627,Asia
11651,Africa
51929,Asia
10935,North America
4832,Antarctica
21039,Antarctica
54328,Africa
13974,Antarctica
19395,Antarctica
47969,Antarctica
14512,Antarctica
56968,Africa
16775,Antarctica
11615,Africa
13742,Antarctica
22102,Antarctica
16565,Antarctica
49880,Antarctica
26475,Antarctica
4608,Antarctica
10916,Europe
18121,Antarctica
27897,Antarctica
2110,Antarctica
36587,Asia
21852,Antarctica
200,Africa
54159,Africa
9810,Antarctica
24257,North America
1620,Antarctica
4991,Antarctica
10327,Antarctica
32843,Africa
23666,North America
29339,Antarctica
2283,Europe
9804,Antarctica
48983,Africa
29423,Antarctica
12066,North America
11476,Asia
3419,Antarctica
16656,Antarctica
55588,North America
16650,Antarctica
4464,Antarctica
14708,Europe
10252,Antarctica
10641,Antarctica
51485,Africa
28442,Antarctica
1777,Antarctica
35552,Asia
13896,Antarctica
28911,Antarctica
27325,Antarctica
21098,Antarctica
51934,Asia
28927,Antarctica
27243,Antarctica
775,Antarctica
9354,Antarctica
4799,Antarctica
10137,Australia
52146,Africa
55613,Africa
9204,Antarctica
55550,Australia
38064,Africa
7255,Asia
13866,Antarctica
53316,Africa
10445,Antarctica
55139,Africa
7529,Asia
40074,Africa
48311,Antarctica
21475,Antarctica
4274,Antarctica
20226,Antarctica
55413,Asia
29755,Antarctica
12506,Antarctica
56594,South America
7740,Australia
28805,Antarctica
55533,North America
5658,Africa
1482,Antarctica
7703,Antarctica
1873,Antarctica
8757,Antarctica
47983,Antarctica
8385,Antarctica
27317,Antarctica
27487,Antarctica
29020,Antarctica
52653,Australia
46658,Antarctica
4674,Antarctica
23239,Asia
16001,Antarctica
13053,Antarctica
26374,Antarctica
32782,Africa
7086,Asia
54729,Africa
40010,Africa
12027,Asia
28418,Antarctica
24289,Antarctica
53200,Africa
19542,Antarctica
6478,Africa
562,Antarctica
18427,Antarctica
21805,Antarctica
13902,Antarctica
50604,Antarctica
8558,Antarctica
19136,Antarctica
56334,Asia
19171,Antarctica
19135,Antarctica
18135,Antarctica
53224,Africa
54142,Africa
10843,North America
53904,Africa
23090,Africa
2550,Antarctica
13869,Antarctica
166,Africa
2129,Antarctica
4517,Antarctica
54361,Africa
283,Africa
5901,Africa
7282,Asia
49662,Africa
8805,Antarctica
20584,Antarctica
7866,Antarctica
2239,Antarctica
38229,Africa
14093,Antarctica
30639,Antarctica
8462,Antarctica
9717,Antarctica
40344,Africa
10044,Africa
30927,Africa
22764,North America
56153,Europe
21708,Antarctica
26421,Antarctica
1650,Antarctica
4744,Antarctica
15425,North America
56639,South America
49297,Africa
52424,Asia
47875,Antarctica
7597,Asia
29218,Antarctica
57087,Africa
14190,Antarctica
24981,Antarctica
19467,Antarctica
30481,North America
16502,Antarctica
920,Antarctica
8520,Antarctica
6746,Asia
6159,Africa
24338,North America
54667,Africa
15675,Antarctica
38430,Africa
14839,Antarctica
7743,Australia
48989,Africa
1944,Antarctica
8555,Antarctica
21328,Antarctica
13715,Antarctica
7468,Asia
5978,Africa
49521,Africa
55333,Africa
4312,Antarctica
28570,Antarctica
8211,Antarctica
30698,Antarctica
526,Antarctica
1285,Antarctica
29367,Antarctica
4586,Antarctica
6070,Africa
26865,Antarctica
5976,Africa
2006,Antarctica
28106,Antarctica
16228,Antarctica
54842,Africa
8792,Antarctica
56447,Asia
19433,Antarctica
56243,Asia
28649,Antarctica
54304,Africa
19015,Antarctica
10392,Antarctica
19703,Antarctica
35657,Asia
13808,Antarctica
29365,Antarctica
26827,Antarctica
24876,Africa
51006,Africa
19974,Antarctica
5649,Africa
384,Africa
18413,Antarctica
7411,Asia
25777,Antarctica
14030,Antarctica
13271,Antarctica
40433,Africa
1073,Antarctica
40646,Africa
56115,Africa
46685,Antarctica
55671,Africa
45511,Africa
11276,Antarctica
35675,Asia
38701,Africa
13590,Antarctica
30259,Antarctica
4572,Antarctica
56840,Africa
16060,Antarctica
54431,Africa
12749,Europe
20494,Antarctica
39582,Africa
16005,Antarctica
16472,Antarctica
51251,Africa
26722,Antarctica
18541,Antarctica
24242,North America
50364,Antarctica
28510,Antarctica
38562,Africa
14907,Antarctica
51103,Africa
19749,Antarctica
2627,Antarctica
53785,Asia
46550,Antarctica
21460,Antarctica
1007,Antarctica
40274,Africa
16937,North America
5468,Australia
10532,Antarctica
46730,Antarctica
45587,Africa
55468,Asia
8700,Antarctica
14688,Antarctica
48507,Antarctica
20718,Antarctica
27039,Antarctica
827,Antarctica
13151,Antarctica
39769,Africa
30044,Antarctica
52619,Asia
15622,Antarctica
5786,Africa
14298,Antarctica
8590,Antarctica
38976,Africa
21832,Antarctica
25859,Antarctica
1348,Antarctica
14247,Antarctica
55014,Africa
55566,Asia
6588,Africa
9071,Antarctica
28424,Antarctica
56907,Africa
23998,North America
18741,Antarctica
7562,Asia
28271,Antarctica
50136,Antarctica
3421,Antarctica
55128,Africa
54746,Africa
654,Antarctica
11852,Africa
52149,Africa
25187,Antarctica
9103,Antarctica
18730,Antarctica
50214,Antarctica
27273,Antarctica
30913,Africa
19162,Antarctica
54433,Africa
22602,North America
3736,Antarctica
11182,Africa
15870,Antarctica
26407,Antarctica
56357,Asia
28772,Antarctica
48135,Antarctica
23557,Asia
1851,Antarctica
25162,Antarctica
54824,Antarctica
18216,Antarctica
54488,South America
12485,Antarctica
6157,Africa
10016,North America
3488,Antarctica
6494,Africa
50167,Antarctica
16622,Antarctica
10405,Antarctica
30081,Antarctica
26068,Antarctica
14192,Antarctica
21245,Antarctica
29804,Antarctica
39850,Africa
952,Antarctica
23369,Asia
5818,Africa
24499,Antarctica
5858,Africa
29932,Antarctica
12774,Antarctica
48250,Antarctica
51274,Africa
50406,Antarctica
56546,Africa
8345,Antarctica
49488,Africa
23226,Asia
8690,Antarctica
24342,Asia
57127,Africa
53445,Africa
46938,Antarctica
50927,Asia
49601,Africa
21493,Antarctica
39901,Africa
18180,North America
20408,Antarctica
10441,Antarctica
39895,Africa
51702,Asia
26648,Antarctica
53513,Africa
21631,Antarctica
1713,Antarctica
22716,North America
23609,Africa
23827,Africa
1026,Antarctica
52261,Africa
44887,Antarctica
29789,Antarctica
31351,Africa
30249,Antarctica
50740,Africa
449,North America
10555,Antarctica
7355,Asia
54706,Antarctica
49960,Antarctica
10282,Antarctica
7392,Asia
20722,Antarctica
17669,Africa
56689,South America
46838,Antarctica
8135,Antarctica
24602,Antarctica
52317,Africa
4590,Antarctica
12355,Europe
10029,North America
9094,Antarctica
45893,Asia
54955,Africa
8057,Antarctica
21828,Antarctica
712,Antarctica
2313,Asia
48171,Antarctica
40061,Africa
50149,Antarctica
24131,South America
27005,Antarctica
3465,Antarctica
51880,Asia
11577,Africa
17049,Africa
18289,Antarctica
445,Asia
51086,Africa
19760,Antarctica
27345,Antarctica
15423,Europe
30067,Antarctica
5779,Africa
19189,Antarctica
10877,Antarctica
50181,Antarctica
23098,Europe
9983,Antarctica
10318,Antarctica
